date,number,state
2020-03-25,005,GA
2020-03-26,782,GA
2020-03-26,090,GA
2020-03-26,189,GA
2020-03-27,535,GA
2020-03-27,300,GA
2020-03-27,060,GA
2020-03-28,749,GA
2020-03-28,706,GA
2020-03-28,724,GA
2020-03-29,037,GA
2020-03-29,803,GA
2020-03-29,998,GA
2020-03-30,554,GA
2020-03-30,212,GA
2020-03-30,952,GA
2020-03-31,000,GA
2020-03-31,232,GA
2020-03-31,069,GA
2020-04-01,574,GA
2020-04-01,224,GA
2020-04-01,092,GA
2020-04-02,783,GA
2020-04-02,787,GA
2020-04-02,448,GA
2020-04-03,010,GA
2020-04-03,466,GA
2020-04-03,067,GA
2020-04-04,970,GA
2020-04-04,883,GA
2020-04-04,151,GA
2020-04-05,613,GA
2020-04-05,231,GA
2020-04-05,180,GA
2020-04-06,703,GA
2020-04-06,683,GA
2020-04-06,967,GA
2020-04-07,849,GA
2020-04-07,687,GA
2020-04-07,128,GA
2020-04-08,227,GA
2020-04-08,404,GA
2020-04-08,497,GA
2020-04-09,302,GA
2020-04-09,311,GA
2020-04-09,022,GA
2020-04-10,425,GA
2020-04-10,240,GA
2020-04-10,382,GA
2020-04-11,949,GA
2020-04-11,565,GA
2020-04-11,104,GA
2020-04-12,849,GA
2020-04-12,153,GA
2020-04-12,529,GA
2020-04-13,412,GA
2020-04-13,904,GA
2020-04-13,073,GA
2020-04-14,015,GA
2020-04-14,015,GA
2020-04-14,615,GA
2020-04-15,074,GA
2020-04-15,904,GA
2020-04-15,636,GA
2020-04-16,189,GA
2020-04-16,091,GA
2020-04-16,797,GA
2020-04-17,483,GA
2020-04-17,769,GA
2020-04-17,546,GA
2020-04-18,657,GA
2020-04-18,363,GA
2020-04-18,634,GA
2020-04-19,352,GA
2020-04-19,827,GA
2020-04-19,350,GA
2020-04-20,355,GA
2020-04-20,188,GA
2020-04-20,728,GA
2020-04-21,264,GA
2020-04-21,923,GA
2020-04-21,438,GA
2020-04-22,397,GA
2020-04-22,611,GA
2020-04-22,981,GA
2020-04-23,545,GA
2020-04-23,800,GA
2020-04-23,878,GA
2020-04-24,514,GA
2020-04-24,100,GA
2020-04-24,108,GA
2020-04-25,557,GA
2020-04-25,469,GA
2020-04-25,557,GA
2020-04-26,964,GA
2020-04-26,462,GA
2020-04-26,767,GA
2020-04-27,069,GA
2020-04-27,158,GA
2020-04-27,573,GA
2020-04-28,861,GA
2020-04-28,197,GA
2020-04-28,899,GA
2020-04-29,208,GA
2020-04-29,406,GA
2020-04-29,811,GA
2020-04-30,933,GA
2020-04-30,675,GA
2020-04-30,386,GA
2020-05-01,312,GA
2020-05-01,233,GA
2020-05-01,106,GA
2020-05-02,047,GA
2020-05-02,191,GA
2020-05-02,840,GA
2020-05-03,271,GA
2020-05-03,281,GA
2020-05-03,366,GA
2020-05-04,087,GA
2020-05-04,121,GA
2020-05-04,813,GA
2020-05-05,119,GA
2020-05-05,958,GA
2020-05-05,890,GA
2020-05-06,943,GA
2020-05-06,324,GA
2020-05-06,422,GA
2020-05-07,906,GA
2020-05-07,261,GA
2020-05-07,357,GA
2020-05-08,852,GA
2020-05-08,228,GA
2020-05-08,715,GA
2020-05-09,288,GA
2020-05-09,835,GA
2020-05-09,593,GA
2020-05-10,057,GA
2020-05-10,231,GA
2020-05-10,154,GA
2020-05-11,576,GA
2020-05-11,592,GA
2020-05-11,866,GA
2020-05-12,907,GA
2020-05-12,520,GA
2020-05-12,168,GA
2020-05-13,268,GA
2020-05-13,455,GA
2020-05-13,257,GA
2020-05-14,788,GA
2020-05-14,726,GA
2020-05-14,043,GA
2020-05-15,714,GA
2020-05-15,162,GA
2020-05-15,605,GA
2020-05-16,891,GA
2020-05-16,360,GA
2020-05-16,802,GA
2020-05-17,434,GA
2020-05-17,553,GA
2020-05-17,920,GA
2020-05-18,247,GA
2020-05-18,361,GA
2020-05-18,683,GA
2020-05-19,879,GA
2020-05-19,576,GA
2020-05-19,280,GA
2020-05-20,924,GA
2020-05-20,756,GA
2020-05-20,479,GA
2020-05-21,583,GA
2020-05-21,564,GA
2020-05-21,832,GA
2020-05-22,824,GA
2020-05-22,138,GA
2020-05-22,968,GA
2020-05-23,236,GA
2020-05-23,723,GA
2020-05-23,671,GA
2020-05-24,357,GA
2020-05-24,050,GA
2020-05-24,879,GA
2020-05-25,678,GA
2020-05-25,881,GA
2020-05-25,372,GA
2020-05-26,784,GA
2020-05-26,714,GA
2020-05-26,711,GA
2020-05-27,529,GA
2020-05-27,572,GA
2020-05-27,135,GA
2020-05-28,756,GA
2020-05-28,304,GA
2020-05-28,260,GA
2020-05-29,438,GA
2020-05-29,014,GA
2020-05-29,161,GA
2020-05-30,546,GA
2020-05-30,858,GA
2020-05-30,869,GA
2020-05-31,812,GA
2020-05-31,018,GA
2020-05-31,204,GA
2020-06-01,087,GA
2020-06-01,772,GA
2020-06-01,629,GA
2020-06-02,744,GA
2020-06-02,855,GA
2020-06-02,234,GA
2020-06-03,830,GA
2020-06-03,283,GA
2020-06-03,274,GA
2020-06-04,113,GA
2020-06-04,829,GA
2020-06-04,601,GA
2020-06-05,971,GA
2020-06-05,777,GA
2020-06-05,814,GA
2020-06-06,426,GA
2020-06-06,091,GA
2020-06-06,500,GA
2020-06-07,775,GA
2020-06-07,667,GA
2020-06-07,361,GA
2020-06-08,064,GA
2020-06-08,775,GA
2020-06-08,019,GA
2020-06-09,879,GA
2020-06-09,736,GA
2020-06-09,027,GA
2020-06-10,468,GA
2020-06-10,114,GA
2020-06-10,503,GA
2020-06-11,850,GA
2020-06-11,704,GA
2020-06-11,531,GA
2020-06-12,120,GA
2020-06-12,128,GA
2020-06-12,393,GA
2020-06-13,144,GA
2020-06-13,502,GA
2020-06-13,547,GA
2020-06-14,890,GA
2020-06-14,052,GA
2020-06-14,225,GA
2020-06-15,380,GA
2020-06-15,823,GA
2020-06-15,522,GA
2020-06-16,172,GA
2020-06-16,951,GA
2020-06-16,741,GA
2020-06-17,861,GA
2020-06-17,740,GA
2020-06-17,476,GA
2020-06-18,300,GA
2020-06-18,421,GA
2020-06-18,481,GA
2020-06-19,125,GA
2020-06-19,197,GA
2020-06-19,285,GA
2020-06-20,313,GA
2020-06-20,267,GA
2020-06-20,135,GA
2020-06-21,592,GA
2020-06-21,326,GA
2020-06-21,044,GA
2020-06-22,585,GA
2020-06-22,095,GA
2020-06-22,719,GA
2020-06-23,922,GA
2020-06-23,044,GA
2020-06-23,759,GA
2020-06-24,667,GA
2020-06-24,609,GA
2020-06-24,875,GA
2020-06-25,007,GA
2020-06-25,073,GA
2020-06-25,191,GA
2020-06-26,211,GA
2020-06-26,694,GA
2020-06-26,155,GA
2020-06-27,626,GA
2020-06-27,016,GA
2020-06-27,875,GA
2020-06-28,147,GA
2020-06-28,902,GA
2020-06-28,133,GA
2020-06-29,578,GA
2020-06-29,950,GA
2020-06-29,254,GA
2020-06-30,127,GA
2020-06-30,294,GA
2020-06-30,377,GA
2020-07-01,953,GA
2020-07-01,127,GA
2020-07-01,263,GA
2020-07-02,482,GA
2020-07-02,553,GA
2020-07-02,697,GA
2020-07-03,897,GA
2020-07-03,612,GA
2020-07-03,326,GA
2020-07-04,492,GA
2020-07-04,617,GA
2020-07-04,182,GA
2020-07-05,383,GA
2020-07-05,245,GA
2020-07-05,068,GA
2020-07-06,009,GA
2020-07-06,887,GA
2020-07-06,532,GA
2020-07-07,746,GA
2020-07-07,865,GA
2020-07-07,383,GA
2020-07-08,813,GA
2020-07-08,874,GA
2020-07-08,235,GA
2020-07-09,198,GA
2020-07-09,359,GA
2020-07-09,079,GA
2020-07-10,347,GA
2020-07-10,028,GA
2020-07-10,320,GA
2020-07-11,873,GA
2020-07-11,636,GA
2020-07-11,605,GA
2020-07-12,628,GA
2020-07-12,035,GA
2020-07-12,618,GA
2020-07-13,862,GA
2020-07-13,646,GA
2020-07-13,962,GA
2020-07-14,432,GA
2020-07-14,794,GA
2020-07-14,216,GA
2020-07-15,636,GA
2020-07-15,155,GA
2020-07-15,253,GA
2020-07-16,502,GA
2020-07-16,969,GA
2020-07-16,598,GA
2020-07-17,459,GA
2020-07-17,274,GA
2020-07-17,873,GA
2020-07-18,761,GA
2020-07-18,169,GA
2020-07-18,588,GA
2020-07-19,164,GA
2020-07-19,975,GA
2020-07-19,145,GA
2020-07-20,462,GA
2020-07-20,356,GA
2020-07-20,154,GA
2020-07-21,987,GA
2020-07-21,764,GA
2020-07-21,651,GA
2020-07-22,415,GA
2020-07-22,872,GA
2020-07-22,659,GA
2020-07-23,454,GA
2020-07-23,293,GA
2020-07-23,956,GA
2020-07-24,842,GA
2020-07-24,362,GA
2020-07-24,212,GA
2020-07-25,226,GA
2020-07-25,218,GA
2020-07-25,471,GA
2020-07-26,670,GA
2020-07-26,419,GA
2020-07-26,879,GA
2020-07-27,789,GA
2020-07-27,951,GA
2020-07-27,184,GA
2020-07-28,276,GA
2020-07-28,354,GA
2020-07-28,245,GA
2020-07-29,120,GA
2020-07-29,300,GA
2020-07-29,161,GA
2020-07-30,117,GA
2020-07-30,956,GA
2020-07-30,268,GA
2020-07-31,116,GA
2020-07-31,894,GA
2020-07-31,327,GA
2020-08-01,519,GA
2020-08-01,480,GA
2020-08-01,219,GA
2020-08-02,473,GA
2020-08-02,229,GA
2020-08-02,276,GA
2020-08-03,004,GA
2020-08-03,442,GA
2020-08-03,756,GA
2020-08-04,054,GA
2020-08-04,486,GA
2020-08-04,676,GA
2020-08-05,637,GA
2020-08-05,012,GA
2020-08-05,985,GA
2020-08-06,485,GA
2020-08-06,358,GA
2020-08-06,086,GA
2020-08-07,258,GA
2020-08-07,550,GA
2020-08-07,620,GA
2020-08-08,154,GA
2020-08-08,272,GA
2020-08-08,225,GA
2020-08-09,991,GA
2020-08-09,672,GA
2020-08-09,715,GA
2020-08-10,176,GA
2020-08-10,278,GA
2020-08-10,517,GA
2020-08-11,224,GA
2020-08-11,433,GA
2020-08-11,049,GA
2020-08-12,207,GA
2020-08-12,269,GA
2020-08-12,494,GA
2020-08-13,018,GA
2020-08-13,366,GA
2020-08-13,843,GA
2020-08-14,589,GA
2020-08-14,421,GA
2020-08-14,094,GA
2020-08-15,501,GA
2020-08-15,633,GA
2020-08-15,461,GA
2020-08-16,228,GA
2020-08-16,472,GA
2020-08-16,725,GA
2020-08-17,192,GA
2020-08-17,672,GA
2020-08-17,652,GA
2020-08-18,794,GA
2020-08-18,777,GA
2020-08-18,297,GA
2020-08-19,807,GA
2020-08-19,719,GA
2020-08-19,477,GA
2020-08-20,817,GA
2020-08-20,253,GA
2020-08-20,679,GA
2020-08-21,658,GA
2020-08-21,142,GA
2020-08-21,971,GA
2020-08-22,803,GA
2020-08-22,488,GA
2020-08-22,457,GA
2020-08-23,590,GA
2020-08-23,163,GA
2020-08-23,612,GA
2020-08-24,675,GA
2020-08-24,926,GA
2020-08-24,051,GA
2020-08-25,617,GA
2020-08-25,408,GA
2020-08-25,131,GA
2020-08-26,409,GA
2020-08-26,765,GA
2020-08-26,059,GA
2020-08-27,806,GA
2020-08-27,898,GA
2020-08-27,297,GA
2020-08-28,128,GA
2020-08-28,355,GA
2020-08-28,104,GA
2020-08-29,077,GA
2020-08-29,568,GA
2020-08-29,328,GA
2020-08-30,983,GA
2020-08-30,263,GA
2020-08-30,570,GA
2020-08-31,454,GA
2020-08-31,655,GA
2020-08-31,832,GA
2020-09-01,410,GA
2020-09-01,022,GA
2020-09-01,010,GA
2020-09-02,823,GA
2020-09-02,245,GA
2020-09-02,993,GA
2020-09-03,998,GA
2020-09-03,517,GA
2020-09-03,982,GA
2020-09-04,468,GA
2020-09-04,858,GA
2020-09-04,974,GA
2020-09-05,061,GA
2020-09-05,811,GA
2020-09-05,780,GA
2020-09-06,839,GA
2020-09-06,906,GA
2020-09-06,013,GA
2020-09-07,416,GA
2020-09-07,075,GA
2020-09-07,958,GA
2020-09-08,237,GA
2020-09-08,313,GA
2020-09-08,925,GA
2020-09-09,012,GA
2020-09-09,581,GA
2020-09-09,963,GA
2020-09-10,220,GA
2020-09-10,216,GA
2020-09-10,193,GA
2020-09-11,256,GA
2020-09-11,826,GA
2020-09-11,507,GA
2020-09-12,227,GA
2020-09-12,512,GA
2020-09-12,933,GA
2020-09-13,341,GA
2020-09-13,788,GA
2020-09-13,570,GA
2020-09-14,357,GA
2020-09-14,873,GA
2020-09-14,308,GA
2020-09-15,964,GA
2020-09-15,333,GA
2020-09-15,545,GA
2020-09-16,154,GA
2020-09-16,926,GA
2020-09-16,110,GA
2020-09-17,270,GA
2020-09-17,291,GA
2020-09-17,252,GA
2020-09-18,285,GA
2020-09-18,321,GA
2020-09-18,147,GA
2020-09-19,509,GA
2020-09-19,896,GA
2020-09-19,112,GA
2020-09-20,069,GA
2020-09-20,972,GA
2020-09-20,553,GA
2020-09-21,911,GA
2020-09-21,150,GA
2020-09-21,684,GA
2020-09-22,812,GA
2020-09-22,116,GA
2020-09-22,609,GA
2020-09-23,410,GA
2020-09-23,221,GA
2020-09-23,995,GA
2020-09-24,957,GA
2020-09-24,447,GA
2020-09-24,136,GA
2020-09-25,802,GA
2020-09-25,837,GA
2020-09-25,811,GA
2020-09-26,502,GA
2020-09-26,443,GA
2020-09-26,876,GA
2020-09-27,515,GA
2020-09-27,727,GA
2020-09-27,987,GA
2020-09-28,083,GA
2020-09-28,472,GA
2020-09-28,616,GA
2020-09-29,242,GA
2020-09-29,410,GA
2020-09-29,469,GA
2020-09-30,362,GA
2020-09-30,482,GA
2020-09-30,442,GA
2020-10-01,091,GA
2020-10-01,680,GA
2020-10-01,553,GA
2020-10-02,387,GA
2020-10-02,966,GA
2020-10-02,865,GA
2020-10-03,554,GA
2020-10-03,684,GA
2020-10-03,208,GA
2020-10-04,720,GA
2020-10-04,664,GA
2020-10-04,672,GA
2020-10-05,701,GA
2020-10-05,580,GA
2020-10-05,710,GA
2020-10-06,075,GA
2020-10-06,134,GA
2020-10-06,886,GA
2020-10-07,078,GA
2020-10-07,834,GA
2020-10-07,135,GA
2020-10-08,768,GA
2020-10-08,653,GA
2020-10-08,708,GA
2020-10-09,256,GA
2020-10-09,997,GA
2020-10-09,259,GA
2020-10-10,417,GA
2020-10-10,236,GA
2020-10-10,887,GA
2020-10-11,078,GA
2020-10-11,865,GA
2020-10-11,014,GA
2020-10-12,371,GA
2020-10-12,993,GA
2020-10-12,230,GA
2020-10-13,472,GA
2020-10-13,183,GA
2020-10-13,836,GA
2020-10-14,524,GA
2020-10-14,582,GA
2020-10-14,177,GA
2020-10-15,766,GA
2020-10-15,656,GA
2020-10-15,994,GA
2020-10-16,533,GA
2020-10-16,531,GA
2020-10-16,748,GA
2020-10-17,872,GA
2020-10-17,600,GA
2020-10-17,079,GA
2020-10-18,893,GA
2020-10-18,894,GA
2020-10-18,830,GA
2020-10-19,863,GA
2020-10-19,014,GA
2020-10-19,470,GA
2020-10-20,554,GA
2020-10-20,319,GA
2020-10-20,392,GA
2020-10-21,508,GA
2020-10-21,486,GA
2020-10-21,458,GA
2020-10-22,542,GA
2020-10-22,467,GA
2020-10-22,304,GA
2020-10-23,470,GA
2020-10-23,036,GA
2020-10-23,288,GA
2020-10-24,379,GA
2020-10-24,378,GA
2020-10-24,149,GA
2020-10-25,870,GA
2020-10-25,965,GA
2020-10-25,787,GA
2020-10-26,738,GA
2020-10-26,302,GA
2020-10-26,484,GA
2020-10-27,648,GA
2020-10-27,322,GA
2020-10-27,793,GA
2020-10-28,364,GA
2020-10-28,244,GA
2020-10-28,500,GA
2020-10-29,756,GA
2020-10-29,829,GA
2020-10-29,493,GA
2020-10-30,278,GA
2020-10-30,281,GA
2020-10-30,391,GA
2020-10-31,290,GA
2020-10-31,629,GA
2020-10-31,319,GA
2020-11-01,754,GA
2020-11-01,898,GA
2020-11-01,275,GA
2020-11-02,758,GA
2020-11-02,622,GA
2020-11-02,312,GA
2020-11-03,729,GA
2020-11-03,202,GA
2020-11-03,925,GA
2020-11-04,862,GA
2020-11-04,561,GA
2020-11-04,720,GA
2020-11-05,623,GA
2020-11-05,997,GA
2020-11-05,735,GA
2020-11-06,205,GA
2020-11-06,496,GA
2020-11-06,633,GA
2020-11-07,336,GA
2020-11-07,657,GA
2020-11-07,249,GA
2020-11-08,698,GA
2020-11-08,967,GA
2020-11-08,276,GA
2020-11-09,980,GA
2020-11-09,290,GA
2020-11-09,451,GA
2020-11-10,491,GA
2020-11-10,728,GA
2020-11-10,115,GA
2020-11-11,248,GA
2020-11-11,312,GA
2020-11-11,109,GA
2020-11-12,823,GA
2020-11-12,503,GA
2020-11-12,518,GA
2020-11-13,701,GA
2020-11-13,677,GA
2020-11-13,980,GA
2020-11-14,048,GA
2020-11-14,572,GA
2020-11-14,544,GA
2020-11-15,172,GA
2020-11-15,203,GA
2020-11-15,729,GA
2020-11-16,278,GA
2020-11-16,775,GA
2020-11-16,669,GA
2020-11-17,652,GA
2020-11-17,837,GA
2020-11-17,364,GA
2020-11-18,745,GA
2020-11-18,447,GA
2020-11-18,879,GA
2020-11-19,818,GA
2020-11-19,360,GA
2020-11-19,867,GA
2020-11-20,703,GA
2020-11-20,511,GA
2020-11-20,959,GA
2020-11-21,986,GA
2020-11-21,732,GA
2020-11-21,318,GA
2020-11-22,408,GA
2020-11-22,022,GA
2020-11-22,482,GA
2020-11-23,474,GA
2020-11-23,207,GA
2020-11-23,860,GA
2020-11-24,892,GA
2020-11-24,248,GA
2020-11-24,306,GA
2020-11-25,065,GA
2020-11-25,809,GA
2020-11-25,182,GA
2020-11-26,683,GA
2020-11-26,917,GA
2020-11-26,010,GA
2020-11-27,286,GA
2020-11-27,591,GA
2020-11-27,639,GA
2020-11-28,849,GA
2020-11-28,771,GA
2020-11-28,997,GA
2020-11-29,063,GA
2020-11-29,182,GA
2020-11-29,370,GA
2020-11-30,866,GA
2020-11-30,630,GA
2020-11-30,679,GA
2020-12-01,437,GA
2020-12-01,920,GA
2020-12-01,793,GA
2020-12-02,185,GA
2020-12-02,009,GA
2020-12-02,069,GA
2020-12-03,580,GA
2020-12-03,524,GA
2020-12-03,492,GA
2020-12-04,229,GA
2020-12-04,508,GA
2020-12-04,575,GA
2020-12-05,121,GA
2020-12-05,655,GA
2020-12-05,776,GA
2020-12-06,010,GA
2020-12-06,607,GA
2020-12-06,724,GA
2020-12-07,532,GA
2020-12-07,669,GA
2020-12-07,702,GA
2020-12-08,651,GA
2020-12-08,087,GA
2020-12-08,503,GA
2020-12-09,949,GA
2020-12-09,589,GA
2020-12-09,084,GA
2020-12-10,186,GA
2020-12-10,220,GA
2020-12-10,478,GA
2020-12-11,857,GA
2020-12-11,850,GA
2020-12-11,783,GA
2020-12-12,661,GA
2020-12-12,350,GA
2020-12-12,366,GA
2020-12-13,318,GA
2020-12-13,912,GA
2020-12-13,038,GA
2020-12-14,813,GA
2020-12-14,396,GA
2020-12-14,717,GA
2020-12-15,031,GA
2020-12-15,368,GA
2020-12-15,490,GA
2020-12-16,833,GA
2020-12-16,953,GA
2020-12-16,862,GA
2020-12-17,409,GA
2020-12-17,918,GA
2020-12-17,363,GA
2020-12-18,599,GA
2020-12-18,418,GA
2020-12-18,062,GA
2020-12-19,253,GA
2020-12-19,324,GA
2020-12-19,913,GA
2020-12-20,205,GA
2020-12-20,826,GA
2020-12-20,599,GA
2020-12-21,083,GA
2020-12-21,711,GA
2020-12-21,681,GA
2020-12-22,007,GA
2020-12-22,325,GA
2020-12-22,118,GA
2020-12-23,417,GA
2020-12-23,243,GA
2020-12-23,411,GA
2020-12-24,181,GA
2020-12-24,733,GA
2020-12-24,607,GA
2020-12-25,013,GA
2020-12-25,308,GA
2020-12-25,309,GA
2020-12-26,489,GA
2020-12-26,704,GA
2020-12-26,770,GA
2020-12-27,895,GA
2020-12-27,125,GA
2020-12-27,452,GA
2020-12-28,207,GA
2020-12-28,489,GA
2020-12-28,336,GA
2020-12-29,956,GA
2020-12-29,549,GA
2020-12-29,264,GA
2020-12-30,622,GA
2020-12-30,064,GA
2020-12-30,823,GA
2020-12-31,669,GA
2020-12-31,088,GA
2020-12-31,844,GA
2021-01-01,469,GA
2021-01-01,799,GA
2021-01-01,987,GA
2021-01-02,949,GA
2021-01-02,476,GA
2021-01-02,860,GA
2021-01-03,030,GA
2021-01-03,325,GA
2021-01-03,278,GA
2021-01-04,592,GA
2021-01-04,910,GA
2021-01-04,888,GA
2021-01-05,658,GA
2021-01-05,196,GA
2021-01-05,622,GA
2021-01-06,356,GA
2021-01-06,898,GA
2021-01-06,759,GA
2021-01-07,725,GA
2021-01-07,361,GA
2021-01-07,195,GA
2021-01-08,147,GA
2021-01-08,357,GA
2021-01-08,545,GA
2021-01-09,931,GA
2021-01-09,119,GA
2021-01-09,081,GA
2021-01-10,308,GA
2021-01-10,001,GA
2021-01-10,952,GA
2021-01-11,377,GA
2021-01-11,306,GA
2021-01-11,359,GA
2021-01-12,957,GA
2021-01-12,056,GA
2021-01-12,357,GA
2021-01-13,092,GA
2021-01-13,765,GA
2021-01-13,940,GA
2021-01-14,133,GA
2021-01-14,811,GA
2021-01-14,461,GA
2021-01-15,902,GA
2021-01-15,033,GA
2021-01-15,039,GA
2021-01-16,977,GA
2021-01-16,928,GA
2021-01-16,332,GA
2021-01-17,614,GA
2021-01-17,675,GA
2021-01-17,722,GA
2021-01-18,649,GA
2021-01-18,383,GA
2021-01-18,951,GA
2021-01-19,148,GA
2021-01-19,973,GA
2021-01-19,919,GA
2021-01-20,605,GA
2021-01-20,360,GA
2021-01-20,324,GA
2021-01-21,339,GA
2021-01-21,254,GA
2021-01-21,610,GA
2021-01-22,701,GA
2021-01-22,984,GA
2021-01-22,048,GA
2021-01-23,313,GA
2021-01-23,812,GA
2021-01-23,363,GA
2021-01-24,952,GA
2021-01-24,529,GA
2021-01-24,552,GA
2021-01-25,564,GA
2021-01-25,699,GA
2021-01-25,997,GA
2021-01-26,504,GA
2021-01-26,589,GA
2021-01-26,908,GA
2021-01-27,341,GA
2021-01-27,854,GA
2021-01-27,677,GA
2021-01-28,872,GA
2021-01-28,696,GA
2021-01-28,800,GA
2021-01-29,161,GA
2021-01-29,948,GA
2021-01-29,980,GA
2021-01-30,512,GA
2021-01-30,034,GA
2021-01-30,355,GA
2021-01-31,805,GA
2021-01-31,415,GA
2021-01-31,665,GA
2021-02-01,222,GA
2021-02-01,844,GA
2021-02-01,786,GA
2021-02-02,647,GA
2021-02-02,937,GA
2021-02-02,416,GA
2021-02-03,279,GA
2021-02-03,024,GA
2021-02-03,653,GA
2021-02-04,462,GA
2021-02-04,407,GA
2021-02-04,514,GA
2021-02-05,932,GA
2021-02-05,069,GA
2021-02-05,565,GA
2021-02-06,960,GA
2021-02-06,156,GA
2021-02-06,972,GA
2021-02-07,584,GA
2021-02-07,266,GA
2021-02-07,875,GA
2021-02-08,322,GA
2021-02-08,418,GA
2021-02-08,675,GA
2021-02-09,972,GA
2021-02-09,512,GA
2021-02-09,126,GA
2021-02-10,849,GA
2021-02-10,425,GA
2021-02-10,635,GA
2021-02-11,088,GA
2021-02-11,734,GA
2021-02-11,997,GA
2021-02-12,848,GA
2021-02-12,541,GA
2021-02-12,586,GA
2021-02-13,302,GA
2021-02-13,174,GA
2021-02-13,765,GA
2021-02-14,511,GA
2021-02-14,678,GA
2021-02-14,237,GA
2021-02-15,604,GA
2021-02-15,486,GA
2021-02-15,461,GA
2021-02-16,876,GA
2021-02-16,913,GA
2021-02-16,468,GA
2021-02-17,764,GA
2021-02-17,075,GA
2021-02-17,487,GA
2021-02-18,023,GA
2021-02-18,756,GA
2021-02-18,469,GA
2021-02-19,125,GA
2021-02-19,439,GA
2021-02-19,578,GA
2021-02-20,050,GA
2021-02-20,074,GA
2021-02-20,069,GA
2021-02-21,359,GA
2021-02-21,375,GA
2021-02-21,824,GA
2021-02-22,679,GA
2021-02-22,627,GA
2021-02-22,619,GA
2021-02-23,506,GA
2021-02-23,840,GA
2021-02-23,601,GA
2021-02-24,537,GA
2021-02-24,883,GA
2021-02-24,279,GA
2021-02-25,799,GA
2021-02-25,590,GA
2021-02-25,133,GA
2021-02-26,059,GA
2021-02-26,224,GA
2021-02-26,497,GA
2021-02-27,555,GA
2021-02-27,108,GA
2021-02-27,447,GA
2021-02-28,326,GA
2021-02-28,586,GA
2021-02-28,275,GA
2021-03-01,578,GA
2021-03-01,562,GA
2021-03-01,725,GA
2021-03-02,007,GA
2021-03-02,383,GA
2021-03-02,729,GA
2021-03-03,904,GA
2021-03-03,618,GA
2021-03-03,535,GA
2021-03-04,436,GA
2021-03-04,394,GA
2021-03-04,585,GA
2021-03-05,744,GA
2021-03-05,503,GA
2021-03-05,683,GA
2021-03-06,957,GA
2021-03-06,864,GA
2021-03-06,918,GA
2021-03-07,623,GA
2021-03-07,305,GA
2021-03-07,893,GA
2021-03-08,594,GA
2021-03-08,318,GA
2021-03-08,824,GA
2021-03-09,162,GA
2021-03-09,736,GA
2021-03-09,182,GA
2021-03-10,518,GA
2021-03-10,086,GA
2021-03-10,707,GA
2021-03-11,419,GA
2021-03-11,227,GA
2021-03-11,792,GA
2021-03-12,887,GA
2021-03-12,502,GA
2021-03-12,867,GA
2021-03-13,375,GA
2021-03-13,671,GA
2021-03-13,392,GA
2021-03-14,726,GA
2021-03-14,261,GA
2021-03-14,560,GA
2021-03-15,139,GA
2021-03-15,993,GA
2021-03-15,375,GA
2021-03-16,020,GA
2021-03-16,301,GA
2021-03-16,626,GA
2021-03-17,710,GA
2021-03-17,522,GA
2021-03-17,867,GA
2021-03-18,341,GA
2021-03-18,308,GA
2021-03-18,185,GA
2021-03-19,868,GA
2021-03-19,605,GA
2021-03-19,745,GA
2021-03-20,598,GA
2021-03-20,063,GA
2021-03-20,149,GA
2021-03-21,704,GA
2021-03-21,598,GA
2021-03-21,768,GA
2021-03-22,503,GA
2021-03-22,177,GA
2021-03-22,492,GA
2021-03-23,545,GA
2021-03-23,745,GA
2021-03-23,669,GA
2021-03-24,104,GA
2021-03-24,389,GA
2021-03-24,740,GA
2021-03-25,964,GA
2021-03-25,712,GA
2021-03-25,223,GA
2021-03-26,668,GA
2021-03-26,108,GA
2021-03-26,703,GA
2021-03-27,692,GA
2021-03-27,134,GA
2021-03-27,273,GA
2021-03-28,698,GA
2021-03-28,823,GA
2021-03-28,939,GA
2021-03-29,683,GA
2021-03-29,617,GA
2021-03-29,821,GA
2021-03-30,104,GA
2021-03-30,663,GA
2021-03-30,972,GA
2021-03-31,472,GA
2021-03-31,768,GA
2021-03-31,164,GA
2021-04-01,255,GA
2021-04-01,068,GA
2021-04-01,569,GA
2021-04-02,240,GA
2021-04-02,988,GA
2021-04-02,509,GA
2021-04-03,617,GA
2021-04-03,334,GA
2021-04-03,687,GA
2021-04-04,744,GA
2021-04-04,438,GA
2021-04-04,600,GA
2021-04-05,724,GA
2021-04-05,585,GA
2021-04-05,810,GA
2021-04-06,616,GA
2021-04-06,572,GA
2021-04-06,042,GA
2021-04-07,802,GA
2021-04-07,289,GA
2021-04-07,445,GA
2021-04-08,754,GA
2021-04-08,735,GA
2021-04-08,019,GA
2021-04-09,803,GA
2021-04-09,888,GA
2021-04-09,644,GA
2021-04-10,298,GA
2021-04-10,705,GA
2021-04-10,275,GA
2021-04-11,603,GA
2021-04-11,942,GA
2021-04-11,825,GA
2021-04-12,086,GA
2021-04-12,082,GA
2021-04-12,305,GA
2021-04-13,055,GA
2021-04-13,210,GA
2021-04-13,740,GA
2021-04-14,155,GA
2021-04-14,665,GA
2021-04-14,311,GA
2021-04-15,067,GA
2021-04-15,974,GA
2021-04-15,503,GA
2021-04-16,395,GA
2021-04-16,665,GA
2021-04-16,570,GA
2021-04-17,715,GA
2021-04-17,640,GA
2021-04-17,304,GA
2021-04-18,166,GA
